date,item,category,price,promotion,units_sold,sales_7d_avg,day_of_week,is_weekend,is_holiday,brand,discount,stock_available,stockout_flag,sales_lag_1,sales_lag_3,sales_lag_7,sales_30d_avg,sales_30d_trend,month
2024-04-14,0,0,250,0,54,49.57142857142857,6,1,1,2,0.0,65,0,46.0,48.0,45.0,52.56666666666667,2.9952380952381006,4
2024-04-15,0,0,250,0,53,50.85714285714285,0,0,0,2,0.0,57,0,54.0,63.0,49.0,52.63333333333333,1.7761904761904859,4
2024-04-16,0,0,250,0,48,51.42857142857143,1,0,0,2,0.0,65,0,53.0,46.0,51.0,52.36666666666667,0.9380952380952365,4
2024-04-17,0,0,220,0,47,51.0,2,0,0,2,0.12,50,0,48.0,54.0,45.0,52.46666666666667,1.4666666666666686,4
2024-04-18,0,0,200,0,45,51.285714285714285,3,0,0,2,0.2,46,0,47.0,53.0,48.0,52.3,1.0142857142857125,4
2024-04-19,0,0,220,1,65,50.85714285714285,4,0,0,2,0.12,67,0,45.0,48.0,63.0,52.06666666666667,1.209523809523823,4
2024-04-20,0,0,250,1,58,51.142857142857146,5,1,1,2,0.0,69,0,65.0,47.0,46.0,52.666666666666664,1.5238095238095184,4
2024-04-21,0,0,200,0,46,52.85714285714285,6,1,0,2,0.2,48,0,58.0,45.0,54.0,52.8,-0.057142857142849834,4
2024-04-22,0,0,200,0,49,51.71428571428572,0,0,0,2,0.2,52,0,46.0,65.0,53.0,52.766666666666666,1.0523809523809433,4
2024-04-23,0,0,200,0,46,51.142857142857146,1,0,0,2,0.2,51,0,49.0,58.0,48.0,52.5,1.357142857142854,4
2024-04-24,0,0,250,1,65,50.85714285714285,2,0,0,2,0.0,76,0,46.0,46.0,47.0,52.2,1.3428571428571558,4
2024-04-25,0,0,220,1,55,53.42857142857143,3,0,0,2,0.12,73,0,65.0,49.0,45.0,52.5,-0.9285714285714306,4
2024-04-26,0,0,220,0,55,54.85714285714285,4,0,0,2,0.12,64,0,55.0,46.0,65.0,52.766666666666666,-2.0904761904761813,4
2024-04-27,0,0,250,0,47,53.42857142857143,5,1,0,2,0.0,47,1,55.0,65.0,58.0,52.43333333333333,-0.9952380952381006,4
2024-04-28,0,0,250,0,51,51.85714285714285,6,1,0,2,0.0,67,0,47.0,55.0,46.0,52.43333333333333,0.576190476190483,4
2024-04-29,0,0,250,0,53,52.57142857142857,0,0,0,2,0.0,68,0,51.0,55.0,49.0,52.266666666666666,-0.3047619047619037,4
2024-04-30,0,0,200,0,49,53.142857142857146,1,0,0,2,0.2,57,0,53.0,47.0,46.0,52.2,-0.9428571428571431,4
2024-05-01,0,0,220,0,50,53.57142857142857,2,0,0,2,0.12,58,0,49.0,51.0,65.0,51.8,-1.7714285714285722,5
2024-05-02,0,0,220,0,50,51.42857142857143,3,0,0,2,0.12,58,0,50.0,53.0,55.0,51.96666666666667,0.538095238095238,5
2024-05-03,0,0,200,0,51,50.71428571428572,4,0,0,2,0.2,62,0,50.0,49.0,55.0,52.03333333333333,1.319047619047609,5
2024-05-04,0,0,250,0,54,50.142857142857146,5,1,0,2,0.0,62,0,51.0,50.0,47.0,51.86666666666667,1.7238095238095212,5
2024-05-05,0,0,250,0,51,51.142857142857146,6,1,1,2,0.0,65,0,54.0,50.0,51.0,51.6,0.4571428571428555,5
2024-05-06,0,0,220,0,46,51.142857142857146,0,0,1,2,0.12,47,0,51.0,51.0,53.0,51.7,0.5571428571428569,5
2024-05-07,0,0,250,0,55,50.142857142857146,1,0,0,2,0.0,65,0,46.0,54.0,49.0,51.166666666666664,1.0238095238095184,5
2024-05-08,0,0,200,0,55,51.0,2,0,0,2,0.2,65,0,55.0,51.0,50.0,51.5,0.5,5
2024-05-09,0,0,250,1,63,51.71428571428572,3,0,0,2,0.0,70,0,55.0,46.0,50.0,51.7,-0.014285714285719564,5
2024-05-10,0,0,220,0,47,53.57142857142857,4,0,0,2,0.12,52,0,63.0,55.0,51.0,52.1,-1.471428571428568,5
2024-05-11,0,0,220,1,55,53.0,5,1,0,2,0.12,74,0,47.0,55.0,54.0,52.166666666666664,-0.8333333333333357,5
2024-05-12,0,0,200,1,65,53.142857142857146,6,1,0,2,0.2,71,0,55.0,63.0,51.0,52.4,-0.7428571428571473,5
2024-05-13,0,0,220,0,54,55.142857142857146,0,0,0,2,0.12,56,0,65.0,47.0,46.0,52.46666666666667,-2.6761904761904773,5
2024-05-14,0,0,200,0,45,56.285714285714285,1,0,1,2,0.2,52,0,54.0,55.0,55.0,52.733333333333334,-3.5523809523809504,5
2024-05-15,0,0,200,0,54,54.85714285714285,2,0,0,2,0.2,71,0,45.0,65.0,55.0,52.43333333333333,-2.423809523809517,5
2024-05-16,0,0,200,0,52,54.71428571428572,3,0,0,2,0.2,68,0,54.0,54.0,63.0,52.46666666666667,-2.247619047619054,5
2024-05-17,0,0,200,0,52,53.142857142857146,4,0,0,2,0.2,62,0,52.0,45.0,47.0,52.6,-0.5428571428571445,5
2024-05-18,0,0,220,1,65,53.85714285714285,5,1,0,2,0.12,66,0,52.0,54.0,55.0,52.766666666666666,-1.0904761904761813,5
2024-05-19,0,0,220,0,53,55.285714285714285,6,1,0,2,0.12,71,0,65.0,52.0,65.0,53.43333333333333,-1.8523809523809547,5
2024-05-20,0,0,250,0,54,53.57142857142857,0,0,0,2,0.0,60,0,53.0,52.0,54.0,53.03333333333333,-0.538095238095238,5
2024-05-21,0,0,200,0,55,53.57142857142857,1,0,0,2,0.2,72,0,54.0,65.0,45.0,52.9,-0.6714285714285708,5
2024-05-22,0,0,220,0,55,55.0,2,0,0,2,0.12,62,0,55.0,53.0,54.0,53.2,-1.7999999999999972,5
2024-05-23,0,0,250,0,45,55.142857142857146,3,0,0,2,0.0,58,0,55.0,54.0,52.0,53.4,-1.7428571428571473,5
2024-05-24,0,0,200,0,45,54.142857142857146,4,0,0,2,0.2,51,0,45.0,55.0,52.0,53.36666666666667,-0.7761904761904788,5
2024-05-25,0,0,200,0,52,53.142857142857146,5,1,0,2,0.2,55,0,45.0,55.0,65.0,52.7,-0.44285714285714306,5
2024-05-26,0,0,250,1,57,51.285714285714285,6,1,0,2,0.0,73,0,52.0,45.0,53.0,52.6,1.3142857142857167,5
2024-05-27,0,0,220,0,48,51.85714285714285,0,0,0,2,0.12,52,0,57.0,45.0,54.0,52.666666666666664,0.8095238095238173,5
2024-05-28,0,0,250,0,53,51.0,1,0,0,2,0.0,64,0,48.0,52.0,55.0,52.7,1.7000000000000028,5
2024-05-29,0,0,250,0,47,50.71428571428572,2,0,0,2,0.0,55,0,53.0,57.0,55.0,52.766666666666666,2.0523809523809433,5
2024-05-30,0,0,220,0,52,49.57142857142857,3,0,0,2,0.12,71,0,47.0,48.0,45.0,52.56666666666667,2.9952380952381006,5
2024-05-31,0,0,250,1,58,50.57142857142857,4,0,0,2,0.0,70,0,52.0,53.0,45.0,52.666666666666664,2.095238095238095,5
2024-06-01,0,0,200,0,49,52.42857142857143,5,1,0,2,0.2,66,0,58.0,47.0,52.0,52.93333333333333,0.5047619047618994,6
2024-06-02,0,0,200,0,47,52.0,6,1,0,2,0.2,66,0,49.0,52.0,57.0,52.9,0.8999999999999986,6
2024-06-03,0,0,220,0,53,50.57142857142857,0,0,0,2,0.12,61,0,47.0,58.0,48.0,52.766666666666666,2.1952380952380963,6
2024-06-04,0,0,200,0,55,51.285714285714285,1,0,0,2,0.2,58,0,53.0,49.0,53.0,52.733333333333334,1.4476190476190496,6
2024-06-05,0,0,200,0,48,51.57142857142857,2,0,0,2,0.2,55,0,55.0,47.0,47.0,52.86666666666667,1.2952380952380977,6
2024-06-06,0,0,250,1,62,51.71428571428572,3,0,0,2,0.0,62,1,48.0,53.0,52.0,52.93333333333333,1.2190476190476076,6
2024-06-07,0,0,200,0,50,53.142857142857146,4,0,0,2,0.2,66,0,62.0,55.0,58.0,53.166666666666664,0.023809523809518396,6
2024-06-08,0,0,250,0,48,52.0,5,1,0,2,0.0,56,0,50.0,48.0,49.0,53.0,1.0,6
2024-06-09,0,0,250,0,45,51.85714285714285,6,1,0,2,0.0,64,0,48.0,62.0,47.0,52.5,0.642857142857153,6
2024-06-10,0,0,200,0,48,51.57142857142857,0,0,0,2,0.2,60,0,45.0,50.0,53.0,52.43333333333333,0.8619047619047606,6
2024-06-11,0,0,220,0,52,50.85714285714285,1,0,0,2,0.12,53,0,48.0,48.0,55.0,52.2,1.3428571428571558,6
2024-06-12,0,0,220,0,45,50.42857142857143,2,0,0,2,0.12,57,0,52.0,45.0,48.0,51.766666666666666,1.3380952380952351,6
2024-06-13,0,0,220,0,51,50.0,3,0,0,2,0.12,59,0,45.0,48.0,62.0,51.46666666666667,1.4666666666666686,6
2024-06-14,0,0,200,1,56,48.42857142857143,4,0,0,2,0.2,75,0,51.0,52.0,50.0,51.666666666666664,3.2380952380952337,6
2024-06-15,0,0,250,0,54,49.285714285714285,5,1,0,2,0.0,59,0,56.0,45.0,48.0,51.733333333333334,2.4476190476190496,6
2024-06-16,0,0,200,1,58,50.142857142857146,6,1,0,2,0.2,58,1,54.0,51.0,45.0,51.8,1.6571428571428513,6
2024-06-17,0,0,220,0,54,52.0,0,0,0,2,0.12,58,0,58.0,56.0,48.0,52.0,0.0,6
2024-06-18,0,0,220,0,55,52.85714285714285,1,0,0,2,0.12,57,0,54.0,54.0,52.0,51.63333333333333,-1.2238095238095141,6
2024-06-19,0,0,250,0,48,53.285714285714285,2,0,0,2,0.0,51,0,55.0,58.0,45.0,51.7,-1.5857142857142819,6
2024-06-20,0,0,250,1,59,53.71428571428572,3,0,0,2,0.0,59,1,48.0,54.0,51.0,51.5,-2.2142857142857224,6
2024-06-21,0,0,200,0,48,54.85714285714285,4,0,0,2,0.2,61,0,59.0,55.0,56.0,51.63333333333333,-3.223809523809514,6
2024-06-22,0,0,250,0,47,53.71428571428572,5,1,1,2,0.0,55,0,48.0,48.0,54.0,51.4,-2.314285714285724,6
2024-06-23,0,0,200,0,47,52.71428571428572,6,1,0,2,0.2,50,0,47.0,59.0,58.0,51.46666666666667,-1.2476190476190538,6
2024-06-24,0,0,250,0,45,51.142857142857146,0,0,0,2,0.0,62,0,47.0,48.0,54.0,51.53333333333333,0.39047619047618554,6
2024-06-25,0,0,220,0,46,49.85714285714285,1,0,0,2,0.12,59,0,45.0,47.0,55.0,51.3,1.4428571428571502,6
2024-06-26,0,0,200,0,52,48.57142857142857,2,0,0,2,0.2,55,0,46.0,47.0,48.0,50.93333333333333,2.3619047619047606,6
2024-06-27,0,0,200,0,49,49.142857142857146,3,0,0,2,0.2,58,0,52.0,45.0,59.0,51.06666666666667,1.923809523809524,6
2024-06-28,0,0,200,0,54,47.71428571428572,4,0,0,2,0.2,56,0,49.0,46.0,48.0,50.93333333333333,3.2190476190476076,6
2024-06-29,0,0,200,0,53,48.57142857142857,5,1,1,2,0.2,59,0,54.0,52.0,47.0,51.166666666666664,2.595238095238095,6
2024-06-30,0,0,220,0,50,49.42857142857143,6,1,0,2,0.12,59,0,53.0,49.0,47.0,51.2,1.7714285714285722,6
2024-07-01,0,0,200,0,46,49.85714285714285,0,0,0,2,0.2,58,0,50.0,54.0,45.0,50.93333333333333,1.076190476190483,7
2024-07-02,0,0,250,0,53,50.0,1,0,0,2,0.0,56,0,46.0,53.0,46.0,50.833333333333336,0.8333333333333357,7
2024-07-03,0,0,200,0,45,51.0,2,0,0,2,0.2,62,0,53.0,50.0,52.0,51.03333333333333,0.03333333333333144,7
2024-07-04,0,0,200,0,45,50.0,3,0,0,2,0.2,55,0,45.0,46.0,49.0,50.766666666666666,0.7666666666666657,7
2024-07-05,0,0,250,0,51,49.42857142857143,4,0,0,2,0.0,54,0,45.0,53.0,54.0,50.43333333333333,1.0047619047618994,7
2024-07-06,0,0,200,0,53,49.0,5,1,0,2,0.2,66,0,51.0,45.0,53.0,50.53333333333333,1.5333333333333314,7
2024-07-07,0,0,200,1,57,49.0,6,1,0,2,0.2,74,0,53.0,45.0,50.0,50.233333333333334,1.2333333333333343,7
2024-07-08,0,0,200,0,48,50.0,0,0,0,2,0.2,55,0,57.0,51.0,46.0,50.46666666666667,0.46666666666666856,7
2024-07-09,0,0,220,0,52,50.285714285714285,1,0,0,2,0.12,61,0,48.0,53.0,53.0,50.46666666666667,0.18095238095238386,7
2024-07-10,0,0,220,0,45,50.142857142857146,2,0,0,2,0.12,49,0,52.0,57.0,45.0,50.7,0.5571428571428569,7
2024-07-11,0,0,250,0,55,50.142857142857146,3,0,0,2,0.0,61,0,45.0,48.0,45.0,50.6,0.4571428571428555,7
2024-07-12,0,0,200,0,54,51.57142857142857,4,0,0,2,0.2,65,0,55.0,52.0,51.0,50.7,-0.8714285714285666,7
2024-07-13,0,0,200,0,46,52.0,5,1,0,2,0.2,48,0,54.0,45.0,53.0,51.0,-1.0,7
2024-07-14,0,0,200,0,49,51.0,6,1,0,2,0.2,52,0,46.0,55.0,57.0,50.833333333333336,-0.1666666666666643,7
2024-07-15,0,0,220,0,54,49.85714285714285,0,0,0,2,0.12,63,0,49.0,54.0,48.0,50.6,0.7428571428571544,7
2024-07-16,0,0,220,0,55,50.71428571428572,1,0,0,2,0.12,58,0,54.0,46.0,52.0,50.6,-0.11428571428572099,7
2024-07-17,0,0,200,0,54,51.142857142857146,2,0,0,2,0.2,68,0,55.0,49.0,45.0,50.5,-0.6428571428571459,7
2024-07-18,0,0,250,0,49,52.42857142857143,3,0,0,2,0.0,58,0,54.0,54.0,55.0,50.5,-1.9285714285714306,7
2024-07-19,0,0,250,0,49,51.57142857142857,4,0,0,2,0.0,64,0,49.0,55.0,54.0,50.3,-1.2714285714285722,7
2024-07-20,0,0,250,1,61,50.85714285714285,5,1,0,2,0.0,75,0,49.0,54.0,46.0,50.333333333333336,-0.5238095238095113,7
2024-07-21,0,0,250,1,56,53.0,6,1,0,2,0.0,74,0,61.0,49.0,49.0,50.4,-2.6000000000000014,7
2024-07-22,0,0,200,0,50,54.0,0,0,0,2,0.2,69,0,56.0,49.0,54.0,50.666666666666664,-3.3333333333333357,7
2024-07-23,0,0,250,0,52,53.42857142857143,1,0,0,2,0.0,70,0,50.0,61.0,55.0,50.766666666666666,-2.661904761904765,7
2024-07-24,0,0,220,1,64,53.0,2,0,0,2,0.12,81,0,52.0,56.0,54.0,50.93333333333333,-2.06666666666667,7
2024-07-25,0,0,220,0,55,54.42857142857143,3,0,0,2,0.12,66,0,64.0,50.0,49.0,51.56666666666667,-2.8619047619047606,7
2024-07-26,0,0,250,0,48,55.285714285714285,4,0,0,2,0.0,63,0,55.0,52.0,49.0,51.86666666666667,-3.4190476190476176,7
2024-07-27,0,0,250,0,46,55.142857142857146,5,1,0,2,0.0,46,1,48.0,64.0,61.0,51.733333333333334,-3.4095238095238116,7
2024-07-28,0,0,220,0,52,53.0,6,1,0,2,0.12,67,0,46.0,55.0,56.0,51.63333333333333,-1.3666666666666671,7
2024-07-29,0,0,250,0,50,52.42857142857143,0,0,0,2,0.0,51,0,52.0,48.0,50.0,51.56666666666667,-0.8619047619047606,7
2024-07-30,0,0,250,1,64,52.42857142857143,1,0,0,2,0.0,78,0,50.0,46.0,52.0,51.46666666666667,-0.961904761904762,7
2024-07-31,0,0,250,0,51,54.142857142857146,2,0,0,2,0.0,57,0,64.0,52.0,64.0,51.93333333333333,-2.209523809523816,7
2024-08-01,0,0,250,0,53,52.285714285714285,3,0,1,2,0.0,53,1,51.0,50.0,55.0,52.1,-0.18571428571428328,8
2024-08-02,0,0,250,0,54,52.0,4,0,0,2,0.0,58,0,53.0,64.0,48.0,52.1,0.10000000000000142,8
2024-08-03,0,0,250,0,50,52.85714285714285,5,1,0,2,0.0,59,0,54.0,51.0,46.0,52.4,-0.4571428571428484,8
2024-08-04,0,0,250,0,55,53.42857142857143,6,1,0,2,0.0,58,0,50.0,53.0,52.0,52.56666666666667,-0.8619047619047606,8
2024-08-05,0,0,250,0,54,53.85714285714285,0,0,0,2,0.0,67,0,55.0,54.0,50.0,52.7,-1.1571428571428442,8
2024-08-06,0,0,250,0,52,54.42857142857143,1,0,0,2,0.0,64,0,54.0,50.0,64.0,52.733333333333334,-1.6952380952380963,8
2024-08-07,0,0,220,0,51,52.71428571428572,2,0,0,2,0.12,51,1,52.0,55.0,51.0,52.56666666666667,-0.14761904761905242,8
2024-08-08,0,0,250,1,64,52.71428571428572,3,0,0,2,0.0,79,0,51.0,54.0,53.0,52.666666666666664,-0.04761904761905811,8
2024-08-09,0,0,200,0,45,54.285714285714285,4,0,0,2,0.2,53,0,64.0,52.0,54.0,53.06666666666667,-1.2190476190476147,8
2024-08-10,0,0,250,0,45,53.0,5,1,0,2,0.0,60,0,45.0,51.0,50.0,53.06666666666667,0.06666666666666998,8
2024-08-11,0,0,220,0,45,52.285714285714285,6,1,0,2,0.12,63,0,45.0,64.0,55.0,52.733333333333334,0.4476190476190496,8
2024-08-12,0,0,220,0,50,50.85714285714285,0,0,0,2,0.12,64,0,45.0,45.0,54.0,52.43333333333333,1.576190476190483,8
2024-08-13,0,0,200,0,51,50.285714285714285,1,0,0,2,0.2,64,0,50.0,45.0,52.0,52.56666666666667,2.2809523809523853,8
2024-08-14,0,0,220,1,65,50.142857142857146,2,0,0,2,0.12,84,0,51.0,45.0,51.0,52.63333333333333,2.490476190476187,8
2024-08-15,0,0,220,0,52,52.142857142857146,3,0,0,2,0.12,61,0,65.0,50.0,64.0,53.0,0.8571428571428541,8
2024-08-16,0,0,250,0,46,50.42857142857143,4,0,0,2,0.0,57,0,52.0,51.0,45.0,52.9,2.471428571428568,8
2024-08-17,0,0,220,0,45,50.57142857142857,5,1,0,2,0.12,45,1,46.0,65.0,45.0,52.63333333333333,2.0619047619047635,8
2024-08-18,0,0,220,1,61,50.57142857142857,6,1,0,2,0.12,77,0,45.0,52.0,45.0,52.5,1.9285714285714306,8
2024-08-19,0,0,250,1,59,52.85714285714285,0,0,0,2,0.0,67,0,61.0,46.0,50.0,52.9,0.04285714285715159,8
2024-08-20,0,0,200,0,47,54.142857142857146,1,0,1,2,0.2,65,0,59.0,45.0,51.0,52.833333333333336,-1.3095238095238102,8
2024-08-21,0,0,250,1,59,53.57142857142857,2,0,0,2,0.0,76,0,47.0,61.0,65.0,52.53333333333333,-1.038095238095238,8
2024-08-22,0,0,250,0,54,52.71428571428572,3,0,0,2,0.0,60,0,59.0,59.0,52.0,52.833333333333336,0.1190476190476133,8
2024-08-23,0,0,200,1,60,53.0,4,0,0,2,0.2,68,0,54.0,47.0,46.0,52.9,-0.10000000000000142,8
2024-08-24,0,0,200,1,55,55.0,5,1,0,2,0.2,66,0,60.0,59.0,45.0,52.766666666666666,-2.2333333333333343,8
2024-08-25,0,0,200,0,51,56.42857142857143,6,1,0,2,0.2,57,0,55.0,54.0,61.0,52.766666666666666,-3.661904761904765,8
2024-08-26,0,0,200,0,55,55.0,0,0,0,2,0.2,68,0,51.0,60.0,59.0,52.86666666666667,-2.133333333333333,8
2024-08-27,0,0,200,0,46,54.42857142857143,1,0,0,2,0.2,60,0,55.0,55.0,47.0,53.166666666666664,-1.2619047619047663,8
2024-08-28,0,0,250,0,53,54.285714285714285,2,0,0,2,0.0,67,0,46.0,51.0,59.0,52.96666666666667,-1.3190476190476161,8
2024-08-29,0,0,200,0,50,53.42857142857143,3,0,0,2,0.2,55,0,53.0,55.0,54.0,53.06666666666667,-0.3619047619047606,8
2024-08-30,0,0,220,0,52,52.85714285714285,4,0,0,2,0.12,65,0,50.0,46.0,60.0,52.6,-0.25714285714284557,8
2024-08-31,0,0,250,1,58,51.71428571428572,5,1,0,2,0.0,59,0,52.0,53.0,55.0,52.63333333333333,0.9190476190476105,8
2024-09-01,0,0,200,0,54,52.142857142857146,6,1,0,2,0.2,61,0,58.0,50.0,51.0,52.8,0.6571428571428513,9
2024-09-02,0,0,220,1,63,52.57142857142857,0,0,0,2,0.12,75,0,54.0,52.0,55.0,52.8,0.22857142857142776,9
2024-09-03,0,0,250,0,49,53.71428571428572,1,0,0,2,0.0,54,0,63.0,58.0,46.0,53.233333333333334,-0.4809523809523881,9
2024-09-04,0,0,220,1,65,54.142857142857146,2,0,0,2,0.12,69,0,49.0,54.0,53.0,53.03333333333333,-1.1095238095238145,9
2024-09-05,0,0,250,0,51,55.85714285714285,3,0,0,2,0.0,55,0,65.0,63.0,50.0,53.4,-2.4571428571428484,9
2024-09-06,0,0,220,0,50,56.0,4,0,0,2,0.12,50,1,51.0,49.0,52.0,53.36666666666667,-2.633333333333333,9
2024-09-07,0,0,220,0,54,55.71428571428572,5,1,1,2,0.12,62,0,50.0,65.0,58.0,53.333333333333336,-2.3809523809523867,9
2024-09-08,0,0,220,0,47,55.142857142857146,6,1,0,2,0.12,52,0,54.0,51.0,54.0,53.0,-2.142857142857146,9
2024-09-09,0,0,220,0,53,54.142857142857146,0,0,0,2,0.12,72,0,47.0,50.0,63.0,53.06666666666667,-1.076190476190476,9
2024-09-10,0,0,200,1,64,52.71428571428572,1,0,0,2,0.2,70,0,53.0,54.0,49.0,53.333333333333336,0.6190476190476133,9
2024-09-11,0,0,220,0,52,54.85714285714285,2,0,0,2,0.12,60,0,64.0,47.0,65.0,53.96666666666667,-0.8904761904761784,9
2024-09-12,0,0,220,0,45,53.0,3,0,0,2,0.12,49,0,52.0,53.0,51.0,54.03333333333333,1.0333333333333314,9
2024-09-13,0,0,250,1,65,52.142857142857146,4,0,1,2,0.0,78,0,45.0,64.0,50.0,53.833333333333336,1.6904761904761898,9
2024-09-14,0,0,220,0,54,54.285714285714285,5,1,0,2,0.12,58,0,65.0,52.0,54.0,53.833333333333336,-0.452380952380949,9
2024-09-15,0,0,250,0,46,54.285714285714285,6,1,1,2,0.0,53,0,54.0,45.0,47.0,53.9,-0.3857142857142861,9
2024-09-16,0,0,200,0,48,54.142857142857146,0,0,0,2,0.2,54,0,46.0,65.0,53.0,53.9,-0.24285714285714732,9
2024-09-17,0,0,220,0,46,53.42857142857143,1,0,0,2,0.12,58,0,48.0,54.0,64.0,54.0,0.5714285714285694,9
2024-09-18,0,0,200,0,46,50.85714285714285,2,0,0,2,0.2,58,0,46.0,46.0,52.0,53.5,2.642857142857153,9
2024-09-19,0,0,220,0,45,50.0,3,0,0,2,0.12,52,0,46.0,48.0,45.0,53.06666666666667,3.06666666666667,9
2024-09-20,0,0,250,0,55,50.0,4,0,0,2,0.0,65,0,45.0,46.0,65.0,53.0,3.0,9
2024-09-21,0,0,250,1,60,48.57142857142857,5,1,0,2,0.0,77,0,55.0,46.0,54.0,52.86666666666667,4.295238095238098,9
2024-09-22,0,0,250,1,65,49.42857142857143,6,1,0,2,0.0,83,0,60.0,45.0,46.0,53.06666666666667,3.6380952380952394,9
2024-09-23,0,0,200,0,48,52.142857142857146,0,0,0,2,0.2,53,0,65.0,55.0,48.0,53.233333333333334,1.0904761904761884,9
2024-09-24,0,0,250,0,55,52.142857142857146,1,0,0,2,0.0,56,0,48.0,60.0,46.0,53.0,0.8571428571428541,9
2024-09-25,0,0,250,0,55,53.42857142857143,2,0,0,2,0.0,67,0,55.0,65.0,46.0,53.13333333333333,-0.29523809523809774,9
2024-09-26,0,0,250,0,55,54.71428571428572,3,0,0,2,0.0,65,0,55.0,48.0,45.0,53.13333333333333,-1.5809523809523895,9
2024-09-27,0,0,250,0,48,56.142857142857146,4,0,0,2,0.0,48,1,55.0,55.0,55.0,53.43333333333333,-2.709523809523816,9
2024-09-28,0,0,200,1,60,55.142857142857146,5,1,0,2,0.2,61,0,48.0,55.0,60.0,53.266666666666666,-1.8761904761904802,9
2024-09-29,0,0,250,0,55,55.142857142857146,6,1,0,2,0.0,71,0,60.0,55.0,65.0,53.6,-1.5428571428571445,9
2024-09-30,0,0,220,1,62,53.71428571428572,0,0,0,2,0.12,69,0,55.0,48.0,48.0,53.7,-0.014285714285719564,9
2024-10-01,0,0,220,0,45,55.71428571428572,1,0,0,2,0.12,46,0,62.0,60.0,55.0,53.833333333333336,-1.8809523809523867,10
2024-10-02,0,0,250,0,48,54.285714285714285,2,0,0,2,0.0,53,0,45.0,55.0,55.0,53.53333333333333,-0.7523809523809533,10
2024-10-03,0,0,200,0,47,53.285714285714285,3,0,0,2,0.2,51,0,48.0,62.0,55.0,53.03333333333333,-0.25238095238095326,10
2024-10-04,0,0,220,0,46,52.142857142857146,4,0,0,2,0.12,61,0,47.0,45.0,48.0,52.96666666666667,0.8238095238095227,10
2024-10-05,0,0,220,0,52,51.85714285714285,5,1,1,2,0.12,59,0,46.0,48.0,60.0,52.333333333333336,0.4761904761904887,10
2024-10-06,0,0,250,0,50,50.71428571428572,6,1,0,2,0.0,68,0,52.0,47.0,55.0,52.36666666666667,1.6523809523809447,10
2024-10-07,0,0,250,1,60,50.0,0,0,0,2,0.0,75,0,50.0,46.0,62.0,52.36666666666667,2.366666666666667,10
2024-10-08,0,0,220,1,60,49.71428571428572,1,0,1,2,0.12,72,0,60.0,52.0,45.0,52.56666666666667,2.8523809523809476,10
2024-10-09,0,0,200,0,50,51.85714285714285,2,0,0,2,0.2,69,0,60.0,50.0,48.0,53.0,1.142857142857153,10
2024-10-10,0,0,250,0,54,52.142857142857146,3,0,0,2,0.0,60,0,50.0,60.0,47.0,52.9,0.7571428571428527,10
2024-10-11,0,0,250,0,49,53.142857142857146,4,0,1,2,0.0,64,0,54.0,60.0,46.0,52.56666666666667,-0.5761904761904759,10
2024-10-12,0,0,220,1,60,53.57142857142857,5,1,0,2,0.12,75,0,49.0,50.0,52.0,52.46666666666667,-1.1047619047619008,10
2024-10-13,0,0,220,0,53,54.71428571428572,6,1,0,2,0.12,64,0,60.0,54.0,50.0,52.96666666666667,-1.7476190476190538,10
2024-10-14,0,0,200,0,52,55.142857142857146,0,0,0,2,0.2,65,0,53.0,49.0,60.0,52.56666666666667,-2.576190476190476,10
2024-10-15,0,0,250,0,49,54.0,1,0,0,2,0.0,66,0,52.0,60.0,60.0,52.5,-1.5,10
2024-10-16,0,0,250,0,47,52.42857142857143,2,0,0,2,0.0,64,0,49.0,53.0,50.0,52.6,0.17142857142857082,10
2024-10-17,0,0,220,0,51,52.0,3,0,0,2,0.12,66,0,47.0,52.0,54.0,52.56666666666667,0.56666666666667,10
2024-10-18,0,0,250,0,50,51.57142857142857,4,0,0,2,0.0,69,0,51.0,49.0,49.0,52.733333333333334,1.1619047619047649,10
2024-10-19,0,0,200,0,49,51.71428571428572,5,1,0,2,0.2,64,0,50.0,47.0,60.0,52.86666666666667,1.1523809523809447,10
2024-10-20,0,0,250,0,53,50.142857142857146,6,1,0,2,0.0,65,0,49.0,51.0,53.0,53.0,2.857142857142854,10
2024-10-21,0,0,250,0,53,50.142857142857146,0,0,0,2,0.0,61,0,53.0,50.0,52.0,52.93333333333333,2.790476190476184,10
2024-10-22,0,0,200,0,53,50.285714285714285,1,0,0,2,0.2,61,0,53.0,49.0,49.0,52.7,2.414285714285718,10
2024-10-23,0,0,250,0,47,50.85714285714285,2,0,0,2,0.0,59,0,53.0,53.0,47.0,52.3,1.4428571428571502,10
2024-10-24,0,0,220,0,51,50.85714285714285,3,0,0,2,0.12,54,0,47.0,53.0,51.0,52.266666666666666,1.4095238095238187,10
2024-10-25,0,0,220,0,50,50.85714285714285,4,0,0,2,0.12,58,0,51.0,53.0,50.0,52.13333333333333,1.2761904761904859,10
2024-10-26,0,0,200,0,48,50.85714285714285,5,1,0,2,0.2,62,0,50.0,47.0,49.0,51.96666666666667,1.1095238095238216,10
2024-10-27,0,0,250,0,46,50.71428571428572,6,1,0,2,0.0,59,0,48.0,51.0,53.0,51.733333333333334,1.0190476190476119,10
2024-10-28,0,0,200,0,48,49.71428571428572,0,0,0,2,0.2,66,0,46.0,50.0,53.0,51.666666666666664,1.952380952380942,10
